7.3001,0.7338,7.3408,7.5826,-4.9969,3.8802,1.72
7.3754,0.7387,7.4162,7.5325,-4.997,3.6826,1.73
7.45,0.7432,7.4909,7.4825,-5.0081,3.4797,1.74
7.5243,0.7474,7.5654,7.4325,-4.9916,3.2712,1.75
7.5979,0.7514,7.6391,7.3825,-5.0083,3.0571,1.76
7.6713,0.755,7.7125,7.3325,-4.9918,2.8373,1.77
7.7439,0.7583,7.7852,7.2825,-5.0086,2.6118,1.78
7.8163,0.7613,7.8577,7.2325,-4.9919,2.3806,1.79
7.888,0.764,7.9295,7.1825,-5.0031,2.1432,1.8
7.9593,0.7664,8.0008,7.1325,-5.0032,1.9002,1.81
8.0301,0.7684,8.0716,7.0825,-4.9977,1.6512,1.82
8.1004,0.7701,8.142,7.0325,-4.9977,1.3959,1.83
8.1702,0.7715,8.2118,6.9825,-5.0034,1.1345,1.84
8.2396,0.7726,8.2811,6.9325,-4.9978,0.867,1.85
8.3083,0.7733,8.3499,6.8825,-5.0036,0.5932,1.86
8.3766,0.7737,8.4182,6.8325,-4.9979,0.3132,1.87
8.4445,0.7737,8.4861,6.7825,-4.9979,0.0264,1.88
8.5118,0.7734,8.5533,6.7325,-5.0037,-0.2667,1.89
8.5786,0.7727,8.6202,6.6825,-4.9979,-0.5665,1.9
8.645,0.7717,8.6866,6.6325,-4.9979,-0.8731,1.91
8.7108,0.7703,8.7523,6.5825,-5.0038,-1.1865,1.92
8.7761,0.7686,8.8177,6.5325,-4.998,-1.5066,1.93
8.8408,0.7665,8.8824,6.4826,-5.0038,-1.8335,1.94
8.9052,0.7641,8.9469,6.4325,-4.9921,-2.1678,1.95
8.969,0.7613,9.0107,6.3825,-5.0038,-2.5094,1.96
9.0321,0.7582,9.074,6.3325,-5.0038,-2.8578,1.97
9.0948,0.7546,9.1368,6.2826,-4.9979,-3.2133,1.98
9.1571,0.7507,9.1991,6.2326,-4.9978,-3.5765,1.99
9.2187,0.7465,9.2609,6.1826,-5.0037,-3.947,2
9.28,0.7419,9.3223,6.1325,-4.9917,-4.3255,2.01
9.3405,0.7369,9.3831,6.0825,-5.0097,-4.7114,2.02
9.4005,0.7315,9.4434,6.0326,-4.9976,-5.1045,2.03
9.4601,0.7258,9.5032,5.9826,-4.9975,-5.5057,2.04
9.5192,0.7196,9.5626,5.9325,-4.9974,-5.9152,2.05
9.5777,0.7132,9.6214,5.8825,-5.0034,-6.3325,2.06
9.6355,0.7063,9.6797,5.8325,-5.0033,-6.7573,2.07
