1.5405,-0.2128,1.5606,3.925,4.9977,-16.2625,0.79
1.5786,-0.2242,1.6003,3.975,5.005,-16.7258,0.8
1.617,-0.2361,1.6405,4.025,4.998,-17.1954,0.81
1.6558,-0.2485,1.6813,4.075,4.9983,-17.6718,0.82
1.6951,-0.2613,1.7226,4.125,4.9985,-18.1546,0.83
1.7346,-0.2747,1.7643,4.175,5.0054,-18.6431,0.84
1.7745,-0.2885,1.8065,4.225,4.9987,-19.1369,0.85
1.8148,-0.3029,1.8493,4.275,4.9989,-19.6367,0.86
1.8554,-0.3178,1.8925,4.325,4.999,-20.1419,0.87
1.8963,-0.3332,1.9363,4.375,4.9991,-20.6525,0.88
1.9377,-0.3492,1.9806,4.4251,4.9992,-21.168,0.89
1.9792,-0.3657,2.0253,4.4751,5.0054,-21.6876,0.9
2.0211,-0.3828,2.0705,4.525,4.9992,-22.2109,0.91
2.0632,-0.4005,2.1163,4.575,4.9992,-22.7383,0.92
2.1057,-0.4188,2.1625,4.625,4.9992,-23.2693,0.93
2.1485,-0.4376,2.2093,4.675,4.9992,-23.8036,0.94
2.1916,-0.4571,2.2566,4.725,4.9992,-24.3408,0.95
2.2349,-0.4772,2.3043,4.775,5.0048,-24.88,0.96
2.2785,-0.4979,2.3526,4.825,4.9935,-25.4212,0.97
2.3223,-0.5193,2.4013,4.8751,5.0046,-25.9642,0.98
2.3664,-0.5413,2.4506,4.9251,4.9989,-26.5077,0.99
2.4107,-0.5639,2.5003,4.975,5.0041,-27.0515,1
2.4552,-0.5872,2.5506,5.025,4.9934,-27.5957,1.01
2.5,-0.6111,2.6013,5.0751,5.0038,-28.1397,1.02
2.545,-0.6357,2.6526,5.1251,4.9984,-28.6825,1.03
2.5901,-0.661,2.7043,5.1751,5.0034,-29.2236,1.04
2.6355,-0.6869,2.7566,5.225,4.9981,-29.7626,1.05
2.681,-0.7135,2.8093,5.2751,4.998,-30.2995,1.06
2.7268,-0.7408,2.8626,5.3251,5.0028,-30.8332,1.07
2.7726,-0.7688,2.9163,5.375,5.0025,-31.3628,1.08
2.8187,-0.7974,2.9705,5.425,4.9974,-31.8882,1.09
2.8649,-0.8268,3.0253,5.475,4.9973,-32.4094,1.1
2.9112,-0.8568,3.0805,5.525,5.0066,-32.9249,1.11
2.9578,-0.8875,3.1363,5.575,4.9922,-33.4347,1.12
3.0045,-0.9189,3.1926,5.6251,5.006,-33.9383,1.13
3.0512,-0.951,3.2492,5.675,5.0011,-34.4342,1.14
3.0982,-0.9838,3.3065,5.725,4.9963,-34.9229,1.15
3.1453,-1.0172,3.3643,5.775,5.0006,-35.4038,1.16
3.1925,-1.0514,3.4226,5.825,5.0004,-35.8761,1.17
3.2398,-1.0862,3.4813,5.875,5.0002,-36.3392,1.18
3.2873,-1.1217,3.5406,5.9251,5,-36.7926,1.19
3.3349,-1.1579,3.6003,5.9751,4.9998,-37.2359,1.2
3.3825,-1.1946,3.6605,6.025,5.0039,-37.6682,1.21
3.4303,-1.2321,3.7213,6.075,4.9951,-38.0895,1.22
3.4783,-1.2702,3.7825,6.125,5.0034,-38.4994,1.23
3.5263,-1.309,3.8443,6.175,4.999,-38.8969,1.24
3.5745,-1.3484,3.9065,6.225,4.9988,-39.282,1.25
3.6228,-1.3885,3.9693,6.275,5.0028,-39.654,1.26
3.6712,-1.4291,4.0325,6.325,4.9985,-40.0125,1.27
3.7198,-1.4704,4.0963,6.375,4.9984,-40.3573,1.28
3.7685,-1.5123,4.1605,6.425,5.0023,-40.6877,1.29
3.8174,-1.5548,4.2253,6.475,4.9981,-41.0034,1.3
3.8664,-1.5979,4.2905,6.525,5.002,-41.304,1.31
3.9156,-1.6415,4.3563,6.5751,4.9979,-41.5891,1.32
3.965,-1.6857,4.4226,6.6251,5.0017,-41.8583,1.33
4.0145,-1.7305,4.4893,6.6751,5.0016,-42.1111,1.34
4.0642,-1.7758,4.5565,6.725,4.9976,-42.3472,1.35
4.1141,-1.8216,4.6243,6.775,5.0014,-42.5665,1.36
4.1642,-1.868,4.6926,6.8251,4.9974,-42.7684,1.37
4.2145,-1.9148,4.7613,6.875,5.005,-42.9525,1.38
4.265,-1.9621,4.8305,6.925,4.9973,-43.1185,1.39
4.3159,-2.01,4.9003,6.975,4.9973,-43.2663,1.4
4.3669,-2.0582,4.9705,7.025,5.0047,-43.3952,1.41
4.4182,-2.1069,5.0413,7.075,4.9972,-43.5051,1.42
4.4698,-2.156,5.1125,7.125,5.0009,-43.5956,1.43
4.5217,-2.2056,5.1843,7.175,4.9972,-43.6663,1.44
4.5739,-2.2555,5.2565,7.2251,5.0045,-43.717,1.45
4.6265,-2.3058,5.3293,7.275,4.9971,-43.7472,1.46
4.6794,-2.3565,5.4026,7.3251,5.0007,-43.7568,1.47
4.7327,-2.4075,5.4763,7.375,5.0007,-43.7452,1.48
4.7863,-2.4588,5.5505,7.425,5.0007,-43.7122,1.49
4.8404,-2.5104,5.6253,7.471,4.5941,-43.6575,1.5
4.8943,-2.5617,5.6997,7.4467,-2.4324,-43.5812,1.51
4.948,-2.6126,5.7737,7.3967,-4.999,-43.4841,1.52
5.0014,-2.6631,5.8472,7.3467,-4.999,-43.3666,1.53
5.0546,-2.713,5.9201,7.2967,-5.0027,-43.2295,1.54
5.1075,-2.7625,5.9926,7.2467,-4.9991,-43.0732,1.55
5.1602,-2.8115,6.0645,7.1968,-4.9991,-42.8981,1.56
5.2128,-2.86,6.136,7.1467,-4.9991,-42.7048,1.57
5.265,-2.9079,6.2069,7.0968,-5.0028,-42.4939,1.58
5.3172,-2.9553,6.2775,7.0467,-4.9953,-42.2657,1.59
5.3692,-3.0022,6.3475,6.9967,-5.0028,-42.0208,1.6
5.4211,-3.0484,6.4169,6.9467,-4.999,-41.7597,1.61
5.4727,-3.0941,6.4859,6.8967,-5.0029,-41.483,1.62
5.5242,-3.1392,6.5543,6.8467,-4.999,-41.1913,1.63
