0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.000,12.800
0.000,0.701,12.800
13.000,0.701,12.800
44.000,0.701,12.800
84.000,0.701,12.800
116.000,0.000,12.800
114.000,-4.575,12.650
-54.000,-4.413,12.200
-474.000,-6.058,11.850
-1051.000,-8.204,11.450
-1641.000,-8.630,10.650
-1914.000,-8.006,9.000
